event_id,date,year,quarter,month,company_name,industry,region,country,company_size,total_workforce_before,headcount_cut,workforce_after,pct_workforce_cut,role_category,seniority_level,ai_exposure_score,stated_reason,ai_cited_as_reason,revenue_growth_yoy_pct,ai_capex_change_yoy_pct,stock_price_change_30d_pct,shifted_staff_to_ai_roles,source_type
LAYOFF-00838,07/11/2025,2025,Q4,November,FalconGlobal,Retail/E-commerce,Asia Pacific,Japan,"Mid-Market (1,000-10,000)",274,37,237,13.81,Marketing,Senior (8-15 yrs),40,AI/Automation,Yes,15,39.6,1,No,SEC Filing
LAYOFF-00839,08/11/2025,2025,Q4,November,VectWorks,Technology/Software,Europe,Germany,"SMB (200-1,000)",901,215,686,23.95,Marketing,Executive/Leadership,61,AI/Automation,Yes,8.5,45.2,5.3,No,Earnings Call Transcript
LAYOFF-00840,08/11/2025,2025,Q4,November,DeltaGroup,Media/Content,North America,United States,"Enterprise (10,000+)",774,101,673,13.09,Finance/Accounting,Executive/Leadership,33,Market/Economic Conditions,No,-4.7,48.4,0.4,No,News Report
LAYOFF-00841,08/11/2025,2025,Q4,November,OrbiSystems,Media/Content,Asia Pacific,Australia,"SMB (200-1,000)",9526,1305,8221,13.7,HR/People Ops,Executive/Leadership,25,Cost-Cutting,No,19.5,6.1,-14.4,No,CEO Memo
LAYOFF-00842,09/11/2025,2025,Q4,November,CobaltNetworks,Consulting/Professional Services,North America,Canada,"Enterprise (10,000+)",6319,623,5696,9.86,Operations,Senior (8-15 yrs),51,Overhiring Correction,No,-9.3,4.6,-5.4,No,CEO Memo
LAYOFF-00843,10/11/2025,2025,Q4,November,VorDynamics,Technology/Software,North America,Canada,Startup (<200),101213,13005,88208,12.85,Content/Creative,Entry-Level (0-2 yrs),74,AI/Automation,Yes,17.1,48.7,15.3,No,Press Release
LAYOFF-00844,10/11/2025,2025,Q4,November,QuantDynamics,Media/Content,North America,Mexico,"Mid-Market (1,000-10,000)",65173,5967,59206,9.16,Finance/Accounting,Mid-Level (3-7 yrs),54,Cost-Cutting,No,-4.8,4.7,-2.1,No,News Report
LAYOFF-00845,11/11/2025,2025,Q4,November,FalconCorp,Healthcare,North America,United States,"Enterprise (10,000+)",64,5,59,7.24,Software Engineering,Senior (8-15 yrs),46,Restructuring/Reorg,No,-4.2,6.8,-19.4,No,News Report
LAYOFF-00846,11/11/2025,2025,Q4,November,CedarSolutions,Technology/Software,North America,United States,"SMB (200-1,000)",115138,2169,112969,1.88,Software Engineering,Mid-Level (3-7 yrs),52,Restructuring/Reorg,No,-37.2,-1.6,-5.2,No,Press Release
LAYOFF-00847,12/11/2025,2025,Q4,November,CedarNetworks,Healthcare,Asia Pacific,Australia,"Enterprise (10,000+)",76,6,70,7.98,HR/People Ops,Senior (8-15 yrs),38,AI/Automation,Yes,18,59.7,11.2,Yes,SEC Filing
LAYOFF-00848,12/11/2025,2025,Q4,November,QuantGlobal,Finance/Banking,Asia Pacific,Australia,"Mid-Market (1,000-10,000)",7470,231,7239,3.1,Operations,Mid-Level (3-7 yrs),55,Overhiring Correction,No,14.6,9.9,9.8,No,Earnings Call Transcript
LAYOFF-00849,12/11/2025,2025,Q4,November,AstraSystems,Retail/E-commerce,North America,Mexico,"Mid-Market (1,000-10,000)",180628,10640,169988,5.89,Consulting/Advisory,Senior (8-15 yrs),26,Cost-Cutting,No,10.4,-8.5,0.9,No,Earnings Call Transcript
LAYOFF-00850,12/11/2025,2025,Q4,November,CobaltPartners,Consumer Internet,North America,Mexico,"Mid-Market (1,000-10,000)",885,82,803,9.29,Marketing,Senior (8-15 yrs),59,Merger/Acquisition,No,23.4,16.9,-4.5,No,CEO Memo
LAYOFF-00851,13/11/2025,2025,Q4,November,OrbiHoldings,Technology/Software,North America,Canada,Startup (<200),72032,10008,62024,13.89,IT/Infrastructure,Entry-Level (0-2 yrs),38,AI/Automation,Yes,6.4,31.4,7.6,No,News Report
LAYOFF-00852,13/11/2025,2025,Q4,November,NovaGroup,Technology/Software,Asia Pacific,China,"SMB (200-1,000)",8744,1282,7462,14.66,Legal,Mid-Level (3-7 yrs),50,AI/Automation,Yes,4.4,35.5,-4.3,No,CEO Memo
LAYOFF-00853,13/11/2025,2025,Q4,November,NexPartners,Healthcare,North America,Canada,"Mid-Market (1,000-10,000)",189,5,184,1.62,Legal,Mid-Level (3-7 yrs),26,Merger/Acquisition,No,27,6.2,-7.2,No,Press Release
LAYOFF-00854,15/11/2025,2025,Q4,November,OrbiTechnologies,Media/Content,North America,Canada,"Enterprise (10,000+)",315,11,304,3.58,Legal,Entry-Level (0-2 yrs),50,Overhiring Correction,No,8.1,-20,0.2,No,CEO Memo
LAYOFF-00855,15/11/2025,2025,Q4,November,JunoSolutions,Media/Content,Latin America,Chile,"Mid-Market (1,000-10,000)",107423,9944,97479,9.26,Finance/Accounting,Executive/Leadership,29,Market/Economic Conditions,No,-5.5,29.4,-13.7,No,Earnings Call Transcript
LAYOFF-00856,18/11/2025,2025,Q4,November,TerraPartners,Retail/E-commerce,Middle East/Africa,South Africa,Startup (<200),81194,903,80291,1.11,Consulting/Advisory,Mid-Level (3-7 yrs),42,AI/Automation,Yes,6,31.9,-2.6,No,News Report
LAYOFF-00857,18/11/2025,2025,Q4,November,HarborSolutions,Transportation/Logistics,North America,United States,"Mid-Market (1,000-10,000)",7493,825,6668,11.02,Software Engineering,Mid-Level (3-7 yrs),55,AI/Automation,Yes,19.2,40.1,1.6,No,CEO Memo
LAYOFF-00858,18/11/2025,2025,Q4,November,JunoNetworks,Technology/Software,North America,Mexico,"Mid-Market (1,000-10,000)",9105,676,8429,7.43,IT/Infrastructure,Entry-Level (0-2 yrs),74,Restructuring/Reorg,No,12.8,4.5,2.2,No,Press Release
LAYOFF-00859,19/11/2025,2025,Q4,November,CorPartners,Pharma/Chemicals,North America,United States,"Enterprise (10,000+)",191462,14450,177012,7.55,HR/People Ops,Entry-Level (0-2 yrs),40,Other,No,17,52.4,10.2,No,CEO Memo
LAYOFF-00860,21/11/2025,2025,Q4,November,BriCorp,Retail/E-commerce,North America,Canada,"SMB (200-1,000)",99,5,94,5.03,IT/Infrastructure,Senior (8-15 yrs),48,Other,No,-14.5,23.3,-6.6,No,CEO Memo
LAYOFF-00861,21/11/2025,2025,Q4,November,CedarTechnologies,Retail/E-commerce,North America,United States,"Enterprise (10,000+)",102,5,97,1.88,Customer Support,Entry-Level (0-2 yrs),82,AI/Automation,Yes,19.7,22.5,3,No,News Report
LAYOFF-00862,22/11/2025,2025,Q4,November,OrbiSystems,Media/Content,Asia Pacific,Australia,"SMB (200-1,000)",9526,1257,8269,13.2,Software Engineering,Senior (8-15 yrs),52,Restructuring/Reorg,No,-7.7,-2.6,-3.8,No,CEO Memo
LAYOFF-00863,25/11/2025,2025,Q4,November,NexIndustries,Healthcare,North America,Mexico,"Mid-Market (1,000-10,000)",9940,288,9652,2.91,Product Management,Entry-Level (0-2 yrs),33,Market/Economic Conditions,No,-1.6,22.7,-0.5,No,Press Release
LAYOFF-00864,26/11/2025,2025,Q4,November,KestrelPartners,Consumer Internet,North America,Canada,"Enterprise (10,000+)",7751,573,7178,7.39,Consulting/Advisory,Mid-Level (3-7 yrs),17,Restructuring/Reorg,No,3.1,28.8,-11.5,No,Press Release
LAYOFF-00865,26/11/2025,2025,Q4,November,AstraWorks,Transportation/Logistics,North America,Mexico,"SMB (200-1,000)",4148,562,3586,13.56,Content/Creative,Senior (8-15 yrs),74,Restructuring/Reorg,No,-5.3,10.2,1,No,News Report
LAYOFF-00866,26/11/2025,2025,Q4,November,OrbiCorp,Finance/Banking,North America,Canada,"SMB (200-1,000)",545,61,484,11.28,Software Engineering,Executive/Leadership,30,AI/Automation,Yes,0.2,0.7,-10,No,SEC Filing
LAYOFF-00867,27/11/2025,2025,Q4,November,OnyxGlobal,Manufacturing,North America,United States,"Mid-Market (1,000-10,000)",7652,395,7257,5.16,Marketing,Senior (8-15 yrs),70,Market/Economic Conditions,No,-2,-5,10.8,No,Press Release
LAYOFF-00868,27/11/2025,2025,Q4,November,CobaltIndustries,Manufacturing,North America,United States,"SMB (200-1,000)",115954,1933,114021,1.67,Software Engineering,Senior (8-15 yrs),51,Cost-Cutting,No,4.9,6.9,2.9,No,Press Release
LAYOFF-00869,27/11/2025,2025,Q4,November,NovaCorp,Technology/Software,North America,Mexico,"SMB (200-1,000)",9423,414,9009,4.4,Legal,Mid-Level (3-7 yrs),70,AI/Automation,Yes,0.7,42.9,3.4,Yes,Press Release
LAYOFF-00870,27/11/2025,2025,Q4,November,JunoSolutions,Media/Content,Latin America,Brazil,"Mid-Market (1,000-10,000)",107423,7902,99521,7.36,Data Entry/Back Office,Mid-Level (3-7 yrs),90,AI/Automation,Yes,20.3,39.5,-2.8,No,News Report
LAYOFF-00871,03/12/2025,2025,Q4,December,TerraHoldings,Technology/Software,North America,Mexico,"Enterprise (10,000+)",90,5,85,1.62,Consulting/Advisory,Senior (8-15 yrs),27,Cost-Cutting,No,2.8,1.8,6.7,No,Press Release
LAYOFF-00872,03/12/2025,2025,Q4,December,KestrelLabs,Transportation/Logistics,North America,Canada,"SMB (200-1,000)",170598,9926,160672,5.82,Marketing,Mid-Level (3-7 yrs),62,AI/Automation,Yes,7.8,12.8,5.7,Yes,News Report
LAYOFF-00873,03/12/2025,2025,Q4,December,LumWorks,Consumer Internet,North America,Canada,"Mid-Market (1,000-10,000)",79,5,74,6.13,HR/People Ops,Mid-Level (3-7 yrs),47,AI/Automation,Yes,23.9,18.9,-1.3,No,Earnings Call Transcript
LAYOFF-00874,04/12/2025,2025,Q4,December,CedarIndustries,Consumer Internet,North America,United States,Startup (<200),3200,16,3184,0.5,Consulting/Advisory,Entry-Level (0-2 yrs),43,Restructuring/Reorg,No,-6.4,26.1,1.1,Yes,News Report
LAYOFF-00875,04/12/2025,2025,Q4,December,NovaLabs,Retail/E-commerce,North America,Mexico,"Mid-Market (1,000-10,000)",55201,5833,49368,10.57,Finance/Accounting,Senior (8-15 yrs),66,Merger/Acquisition,No,20.6,7.2,-0.9,No,Press Release
LAYOFF-00876,04/12/2025,2025,Q4,December,GraniteSystems,Media/Content,North America,United States,"Enterprise (10,000+)",110,5,105,4.62,Data Entry/Back Office,Senior (8-15 yrs),72,Overhiring Correction,No,-25.4,0.1,-16,No,CEO Memo
LAYOFF-00877,04/12/2025,2025,Q4,December,OrbiGlobal,Technology/Software,North America,Canada,Startup (<200),52283,3041,49242,5.82,HR/People Ops,Entry-Level (0-2 yrs),48,Overhiring Correction,No,15.5,24.3,-2.4,Yes,Earnings Call Transcript
LAYOFF-00878,04/12/2025,2025,Q4,December,JunoIndustries,Manufacturing,North America,United States,"Enterprise (10,000+)",3038,356,2682,11.72,Customer Support,Entry-Level (0-2 yrs),97,AI/Automation,Yes,22.6,19.6,-11.7,No,Earnings Call Transcript
LAYOFF-00879,06/12/2025,2025,Q4,December,DeltaGlobal,Technology/Software,North America,United States,"Enterprise (10,000+)",5280,350,4930,6.64,IT/Infrastructure,Senior (8-15 yrs),52,AI/Automation,Yes,-3.6,49.7,1.3,No,CEO Memo
LAYOFF-00880,06/12/2025,2025,Q4,December,ZenLabs,Technology/Software,North America,United States,"Mid-Market (1,000-10,000)",7720,372,7348,4.82,HR/People Ops,Executive/Leadership,7,Overhiring Correction,No,12.5,-2.1,-4.3,No,WARN Notice
LAYOFF-00881,07/12/2025,2025,Q4,December,JunoIndustries,Manufacturing,North America,United States,"Enterprise (10,000+)",3038,305,2733,10.07,Consulting/Advisory,Mid-Level (3-7 yrs),13,Overhiring Correction,No,17.7,6.9,-20.2,Yes,Press Release
LAYOFF-00882,08/12/2025,2025,Q4,December,CobaltSolutions,Consumer Internet,Europe,Germany,"Enterprise (10,000+)",345,6,339,1.99,Software Engineering,Mid-Level (3-7 yrs),61,Cost-Cutting,No,2,-1.7,-4.4,No,News Report
LAYOFF-00883,08/12/2025,2025,Q4,December,DeltaNetworks,Media/Content,North America,United States,"Enterprise (10,000+)",6383,441,5942,6.91,IT/Infrastructure,Senior (8-15 yrs),39,AI/Automation,Yes,21.9,40,-4.4,No,Press Release
LAYOFF-00884,08/12/2025,2025,Q4,December,HarborWorks,Technology/Software,Asia Pacific,China,"Mid-Market (1,000-10,000)",792,143,649,18.06,Customer Support,Senior (8-15 yrs),59,AI/Automation,Yes,-12.4,4.7,0.4,No,Earnings Call Transcript
LAYOFF-00885,09/12/2025,2025,Q4,December,QuantWorks,Manufacturing,Middle East/Africa,Saudi Arabia,"Mid-Market (1,000-10,000)",73,5,68,3.67,Data Entry/Back Office,Mid-Level (3-7 yrs),98,Cost-Cutting,No,-9.8,41.6,-6.4,No,Press Release
LAYOFF-00886,09/12/2025,2025,Q4,December,QuantGroup,Energy,Europe,Germany,"SMB (200-1,000)",2801,308,2493,11.01,IT/Infrastructure,Senior (8-15 yrs),53,Restructuring/Reorg,No,8,-20,-20,No,Press Release
LAYOFF-00887,10/12/2025,2025,Q4,December,IonixSolutions,Finance/Banking,Latin America,Argentina,"Mid-Market (1,000-10,000)",126956,11784,115172,9.28,Content/Creative,Mid-Level (3-7 yrs),71,Restructuring/Reorg,No,-10.6,2.5,4.2,No,Press Release
LAYOFF-00888,10/12/2025,2025,Q4,December,PaceGroup,Finance/Banking,North America,United States,"SMB (200-1,000)",117580,19546,98034,16.62,Finance/Accounting,Mid-Level (3-7 yrs),62,AI/Automation,Yes,30,3.2,23,No,Earnings Call Transcript
LAYOFF-00889,11/12/2025,2025,Q4,December,ZenLabs,Technology/Software,North America,Mexico,"Mid-Market (1,000-10,000)",7720,703,7017,9.11,Customer Support,Senior (8-15 yrs),72,AI/Automation,Yes,13.3,26.2,2.7,No,Press Release
LAYOFF-00890,12/12/2025,2025,Q4,December,JunoSystems,Retail/E-commerce,Europe,Netherlands,"Mid-Market (1,000-10,000)",80359,1894,78465,2.36,Sales,Senior (8-15 yrs),14,AI/Automation,Yes,14,55.4,4.9,Yes,SEC Filing
LAYOFF-00891,12/12/2025,2025,Q4,December,PaceDynamics,Finance/Banking,Europe,Ireland,"Mid-Market (1,000-10,000)",2650,14,2636,0.55,Product Management,Entry-Level (0-2 yrs),46,Restructuring/Reorg,No,13.2,9.6,-3.1,No,Press Release
LAYOFF-00892,13/12/2025,2025,Q4,December,DeltaSystems,Media/Content,North America,Canada,"SMB (200-1,000)",51660,5578,46082,10.8,Customer Support,Entry-Level (0-2 yrs),80,AI/Automation,Yes,5.3,-4.9,-3.1,No,SEC Filing
LAYOFF-00893,14/12/2025,2025,Q4,December,GranitePartners,Technology/Software,North America,United States,"SMB (200-1,000)",6103,486,5617,7.98,Marketing,Entry-Level (0-2 yrs),55,AI/Automation,Yes,14.1,4.2,-3.5,No,Earnings Call Transcript
LAYOFF-00894,15/12/2025,2025,Q4,December,ZenDynamics,Technology/Software,Asia Pacific,Singapore,"Enterprise (10,000+)",311,5,306,1.76,Customer Support,Entry-Level (0-2 yrs),99,AI/Automation,Yes,11,-4.3,2.3,No,News Report
LAYOFF-00895,15/12/2025,2025,Q4,December,AstraPartners,Media/Content,Europe,France,"Mid-Market (1,000-10,000)",694,33,661,4.9,IT/Infrastructure,Mid-Level (3-7 yrs),62,AI/Automation,Yes,15,19.2,-0.6,Yes,Press Release
LAYOFF-00896,17/12/2025,2025,Q4,December,KestrelIndustries,Energy,North America,Canada,"Enterprise (10,000+)",121451,7915,113536,6.52,Manufacturing/Production,Senior (8-15 yrs),54,AI/Automation,Yes,8.8,28.6,-8.5,Yes,Press Release
LAYOFF-00897,17/12/2025,2025,Q4,December,ZenHoldings,Technology/Software,Latin America,Argentina,"Enterprise (10,000+)",9740,152,9588,1.57,Legal,Mid-Level (3-7 yrs),29,AI/Automation,Yes,28,43,0.9,No,News Report
LAYOFF-00898,17/12/2025,2025,Q4,December,VorIndustries,Finance/Banking,North America,Mexico,"SMB (200-1,000)",786,30,756,3.86,Marketing,Mid-Level (3-7 yrs),73,Market/Economic Conditions,No,8.6,-0.5,-8.9,No,Earnings Call Transcript
LAYOFF-00899,19/12/2025,2025,Q4,December,FalconGroup,Transportation/Logistics,North America,Mexico,"SMB (200-1,000)",982,50,932,5.09,Marketing,Mid-Level (3-7 yrs),46,Cost-Cutting,No,18.2,38.7,-1.7,No,CEO Memo
LAYOFF-00900,20/12/2025,2025,Q4,December,LumWorks,Consumer Internet,North America,Canada,"Mid-Market (1,000-10,000)",79,5,74,1.73,Software Engineering,Senior (8-15 yrs),68,AI/Automation,Yes,-12.9,76.9,0.4,No,SEC Filing
LAYOFF-00901,23/12/2025,2025,Q4,December,BriNetworks,Media/Content,Latin America,Chile,"SMB (200-1,000)",116612,2419,114193,2.07,Manufacturing/Production,Executive/Leadership,21,AI/Automation,Yes,13.9,93,11.6,No,News Report
LAYOFF-00902,25/12/2025,2025,Q4,December,OnyxGroup,Pharma/Chemicals,Europe,France,"SMB (200-1,000)",3834,111,3723,2.92,Manufacturing/Production,Mid-Level (3-7 yrs),29,Cost-Cutting,No,19.4,4.3,-12.2,No,Earnings Call Transcript
LAYOFF-00903,25/12/2025,2025,Q4,December,AstraPartners,Media/Content,Europe,Netherlands,"Mid-Market (1,000-10,000)",694,35,659,5.11,IT/Infrastructure,Mid-Level (3-7 yrs),43,Market/Economic Conditions,No,-0.2,-7.2,-3,No,SEC Filing
LAYOFF-00904,25/12/2025,2025,Q4,December,JunoCorp,Finance/Banking,North America,Mexico,"SMB (200-1,000)",21351,1379,19972,6.46,Manufacturing/Production,Executive/Leadership,13,Restructuring/Reorg,No,22.3,22.3,-9.9,No,News Report
LAYOFF-00905,26/12/2025,2025,Q4,December,JunoTechnologies,Manufacturing,North America,United States,"Enterprise (10,000+)",26964,4541,22423,16.84,Data Entry/Back Office,Executive/Leadership,54,Overhiring Correction,No,3.9,23.1,-18.5,Yes,WARN Notice
LAYOFF-00906,26/12/2025,2025,Q4,December,CorPartners,Pharma/Chemicals,North America,Canada,"Enterprise (10,000+)",191462,19669,171793,10.27,Sales,Executive/Leadership,15,Cost-Cutting,No,29.4,21.5,1.4,No,Press Release
LAYOFF-00907,26/12/2025,2025,Q4,December,CedarDynamics,Technology/Software,Latin America,Brazil,"Mid-Market (1,000-10,000)",654,98,556,15,Product Management,Entry-Level (0-2 yrs),48,AI/Automation,Yes,36.8,5,-11.4,No,Press Release
LAYOFF-00908,27/12/2025,2025,Q4,December,LumGroup,Transportation/Logistics,North America,Canada,"Mid-Market (1,000-10,000)",7901,320,7581,4.06,Content/Creative,Entry-Level (0-2 yrs),95,Restructuring/Reorg,No,36.1,9.2,-8.1,No,SEC Filing
LAYOFF-00909,01/01/2026,2026,Q1,January,JunoIndustries,Manufacturing,North America,United States,"Enterprise (10,000+)",3038,197,2841,6.51,Sales,Mid-Level (3-7 yrs),30,Market/Economic Conditions,No,6.8,13.5,-10.6,No,Press Release
LAYOFF-00910,01/01/2026,2026,Q1,January,FalconLabs,Transportation/Logistics,North America,Mexico,"Enterprise (10,000+)",163,5,158,3.31,Marketing,Executive/Leadership,40,AI/Automation,Yes,16.6,55.6,-5.9,No,Earnings Call Transcript
LAYOFF-00911,01/01/2026,2026,Q1,January,CorGroup,Finance/Banking,Latin America,Argentina,"Enterprise (10,000+)",9359,488,8871,5.21,Marketing,Entry-Level (0-2 yrs),83,AI/Automation,Yes,19.6,48.4,0.3,Yes,Earnings Call Transcript
LAYOFF-00912,01/01/2026,2026,Q1,January,CobaltDynamics,Consulting/Professional Services,Latin America,Brazil,"Enterprise (10,000+)",125,11,114,8.93,Sales,Senior (8-15 yrs),30,Cost-Cutting,No,-7.3,2.6,-6.6,No,News Report
LAYOFF-00913,02/01/2026,2026,Q1,January,LumSolutions,Finance/Banking,North America,Canada,"Enterprise (10,000+)",140,18,122,13.27,Consulting/Advisory,Mid-Level (3-7 yrs),51,AI/Automation,Yes,25.6,49.7,3.7,Yes,Press Release
LAYOFF-00914,02/01/2026,2026,Q1,January,LumWorks,Consumer Internet,North America,Canada,"Mid-Market (1,000-10,000)",79,5,74,6.46,Operations,Mid-Level (3-7 yrs),40,Market/Economic Conditions,No,4,-5.5,-2.6,No,SEC Filing
LAYOFF-00915,02/01/2026,2026,Q1,January,CorSystems,Consumer Internet,North America,Canada,"SMB (200-1,000)",85718,2654,83064,3.1,Software Engineering,Entry-Level (0-2 yrs),60,AI/Automation,Yes,22.5,28,5.3,Yes,News Report
LAYOFF-00916,03/01/2026,2026,Q1,January,AstraLabs,Healthcare,Asia Pacific,Japan,Startup (<200),186915,3569,183346,1.91,Content/Creative,Mid-Level (3-7 yrs),54,AI/Automation,Yes,-3.5,13.7,12.4,No,News Report
LAYOFF-00917,04/01/2026,2026,Q1,January,JunoIndustries,Manufacturing,North America,Canada,"Enterprise (10,000+)",3038,148,2890,4.89,Finance/Accounting,Mid-Level (3-7 yrs),56,Market/Economic Conditions,No,-7.2,-3.5,-8.8,No,News Report
LAYOFF-00918,04/01/2026,2026,Q1,January,KestrelDynamics,Technology/Software,North America,United States,Startup (<200),869,57,812,6.61,Manufacturing/Production,Executive/Leadership,21,Other,No,-1.2,1,3.9,No,SEC Filing
LAYOFF-00919,04/01/2026,2026,Q1,January,CorPartners,Pharma/Chemicals,North America,Canada,"Enterprise (10,000+)",191462,19109,172353,9.98,Finance/Accounting,Senior (8-15 yrs),50,AI/Automation,Yes,5.8,60.6,7.4,No,News Report
LAYOFF-00920,04/01/2026,2026,Q1,January,NexCorp,Finance/Banking,Latin America,Chile,"Enterprise (10,000+)",2710,190,2520,7.04,Finance/Accounting,Mid-Level (3-7 yrs),49,AI/Automation,Yes,20.5,40.5,2.4,Yes,News Report
LAYOFF-00921,05/01/2026,2026,Q1,January,VectHoldings,Technology/Software,North America,Canada,"Mid-Market (1,000-10,000)",218796,16530,202266,7.56,Operations,Entry-Level (0-2 yrs),62,AI/Automation,Yes,7.2,46.3,5.5,Yes,Press Release
LAYOFF-00922,05/01/2026,2026,Q1,January,SilverPartners,Healthcare,Asia Pacific,Australia,"SMB (200-1,000)",2493,65,2428,2.64,Legal,Entry-Level (0-2 yrs),50,Restructuring/Reorg,No,17,-1.7,-17,No,Earnings Call Transcript
LAYOFF-00923,06/01/2026,2026,Q1,January,CobaltDynamics,Consulting/Professional Services,Latin America,Chile,"Enterprise (10,000+)",125,5,120,4.58,Sales,Senior (8-15 yrs),63,AI/Automation,Yes,16.1,43.8,1.5,No,Earnings Call Transcript
LAYOFF-00924,06/01/2026,2026,Q1,January,KestrelGroup,Retail/E-commerce,North America,Canada,"Enterprise (10,000+)",23943,3666,20277,15.31,Marketing,Entry-Level (0-2 yrs),77,Merger/Acquisition,No,24.5,45.6,-4.9,No,WARN Notice
LAYOFF-00925,06/01/2026,2026,Q1,January,CobaltGlobal,Consumer Internet,North America,Mexico,"Enterprise (10,000+)",128,13,115,10.47,Sales,Entry-Level (0-2 yrs),44,Market/Economic Conditions,No,-10.6,-5.9,-6.4,No,Press Release
LAYOFF-00926,06/01/2026,2026,Q1,January,OrbiLabs,Energy,Europe,Netherlands,Startup (<200),19442,806,18636,4.15,Software Engineering,Entry-Level (0-2 yrs),75,AI/Automation,Yes,25.2,40.5,20.7,No,News Report
LAYOFF-00927,06/01/2026,2026,Q1,January,CobaltWorks,Technology/Software,North America,Mexico,"Enterprise (10,000+)",3566,343,3223,9.63,HR/People Ops,Mid-Level (3-7 yrs),42,AI/Automation,Yes,14.6,17.6,-6.3,No,CEO Memo
LAYOFF-00928,07/01/2026,2026,Q1,January,VorNetworks,Retail/E-commerce,Europe,Germany,"Mid-Market (1,000-10,000)",100,5,95,0.97,Data Entry/Back Office,Entry-Level (0-2 yrs),99,AI/Automation,Yes,7.3,5.3,-7.3,No,News Report
LAYOFF-00929,07/01/2026,2026,Q1,January,ZenGlobal,Consulting/Professional Services,North America,United States,"SMB (200-1,000)",152691,13444,139247,8.81,IT/Infrastructure,Senior (8-15 yrs),45,Merger/Acquisition,No,-0.8,5.3,1.3,No,News Report
LAYOFF-00930,07/01/2026,2026,Q1,January,LumDynamics,Finance/Banking,Asia Pacific,Australia,"Mid-Market (1,000-10,000)",4022,575,3447,14.32,Legal,Entry-Level (0-2 yrs),66,AI/Automation,Yes,-0.1,-15.4,0.9,No,Press Release
LAYOFF-00931,07/01/2026,2026,Q1,January,MeridianSystems,Telecom,Asia Pacific,India,"Mid-Market (1,000-10,000)",295,14,281,4.89,Content/Creative,Executive/Leadership,21,Market/Economic Conditions,No,-17.7,-5.1,1,No,News Report
LAYOFF-00932,08/01/2026,2026,Q1,January,SilverHoldings,Telecom,Europe,France,"Mid-Market (1,000-10,000)",170234,12446,157788,7.31,Legal,Entry-Level (0-2 yrs),38,Overhiring Correction,No,22.6,16.5,-16.7,No,SEC Filing
